,phrase_id,doc_id,text,lemma
7632,307926,103757,Fundację Ochrony Dorzecza Rzeki Bzury im. Jana Fryderyka Zacherta,Fundacja Ochrony Dorzecza Rzeki Bzury im. Jana Fryderyka Zacherta
7633,303235,103757,Jana Fryderyka Zacherta,Jan Fryderyk Zachert
7636,469584,103759,Miejskiej Przychodni Zdrowia w Ozorkowie,Miejska Przychodnia Zdrowia w Ozorkowie
7637,348895,103759,Miejskiej Przychodni Zdrowia,Miejska Przychodnia Zdrowia
7639,303055,103760,Uniwersytetu Łódzkiego,Uniwersytet  Łódzki
7643,303215,103760,Młodzieżowej Grupie Poetyckiej,Młodzieżowa  Grupa Poetycka
7651,469603,103763,koła strzeleckiego LOK,koło strzeleckie LOK
7657,304452,103765,Wisławy Szymborskiej,Wisława Szymborska
7658,304456,103765,10 rocznicę otrzymania nagrody Nobla,10 rocznica otrzymania nagrody Nobla
7659,304457,103765,nagrody Nobla,nagroda Nobla
7663,484045,103791,skali Plancka,skala Plancka
7664,484046,103791,oddziaływania grawitacyjnego,oddziaływanie grawitacyjne
7665,484050,103791,zakrzywionej czasoprzestrzeni,zakrzywiona czasoprzestrzeń
7666,484048,103791,kwantową teorię pola,kwantowa teoria pola
7667,484049,103791,przestrzeni Minkowskiego,przestrzeń Minkowskiego
7670,484060,103792,przestrzeni nieprzemiennej,przestrzeń nieprzemienna
7674,484056,103792,mnożeniem gwiazdkowym,mnożenie gwiazdkowe
7676,484070,103793,Modelu Standardowego,Model Standardowy
7677,484066,103793,sferę podksiężycową,sfera podksiężycowa
7679,484067,103793,sferę nadksiężycową,sfera nadksiężycowa
7680,484073,103794,kwantowej teorii grawitacji,kwantowa teoria grawitacji
7687,484084,103795,kwantowej teorii pola,kwantowa teoria pola
7690,484091,103796,równaniu Kleina–Gordona,równanie Kleina–Gordona
7691,484090,103796,pędu kanonicznego,pęd kanoniczny
7694,484096,103796,teorią względności,teoria względności
7695,484095,103796,pola grawitacyjnego,pole grawitacyjne
7696,484099,103797,pola skalarnego,pole skalarne
7701,484100,103797,przestrzeni de Sittera,przestrzeń de Sittera
7702,484106,103797,ogólnej teorii względności,ogólna teoria względności
7704,484113,103798,gazem Fermiego,gaz Fermiego
7706,484108,103798,nierezonansową produkcję pionów,nierezonansowa produkcja pionów
7707,484109,103798,rezonansu delta,rezonans delta
7709,484117,103799,przekroju czynnego,przekrój czynny
7710,484118,103800,funkcji spektralnych,funkcje spektralne
7711,484122,103800,konferencji NuInt07,konferencja NuInt07
7713,484129,103801,symulacji Monte Carlo,symulacja Monte Carlo
7714,484127,103801,gazu Fermiego,gaz Fermiego
7717,484126,103801,masę kaonu,masa kaonu
7721,484136,103802,rozpraszania neutrin,rozpraszanie neutrin
7724,484140,103802,reaktorze jądrowym,reaktor jądrowy
7731,484157,103804,funkcją spektralną,funkcja spektralna
7732,484159,103804,rozpadu protonu,rozpad protonu
7733,484162,103805,dziewicą porodzonego,dziewica porodzonego
7734,484169,103805,Kazania na święto Trzech Króli,Kazanie na święto Trzech Króli
7736,484178,103806,Psałterzu floriańskim,Psałterz floriański
7740,484183,103807,tematu czasu teraźniejszego,temat czasu teraźniejszego
7741,484184,103807,czasu przeszłego,czas przeszły
7743,484185,103807,analizy kontekstowe,analiza kontekstowa
7744,484182,103807,czasowników aspektualnych,czasowniki aspektualne
7745,484193,103808,czasowników jednoaspektowych,czasowniki jednoaspektowe
7746,484190,103808,czasu teraźniejszego,czas teraźniejszy
7747,484192,103808,Słownika staropolskiego,Słownik staropolski
7751,484201,103809,języka staro-cerkiewno-słowiańskiego,język staro-cerkiewno-słowiański
7752,484202,103809,Kazaniach świętokrzyskich,Kazania świętokrzyskie
7753,484203,103809,Psałterza floriańskiego,Psałterz floriański
7756,484209,103810,św. Hieronima,św. Hieronim
7757,484211,103810,wyrazów tekstowych,wyrazy tekstowe
7760,484213,103811,Pieśni nad Pieśniami,Pieśń nad Pieśniami
7761,484216,103811,św. Pawła,św. Paweł
7762,484222,103812,okresem karencji,okres karencji
7763,484220,103812,walnego zgromadzenia,walne zgromadzenie
7764,484229,103813,koparek wieloczerpakowych,koparki wieloczerpakowe
7765,484226,103813,naturalnych warunków geologicznych,naturalne warunki geologiczne
7766,484232,103813,wskaźnikiem dynamiczności kopania d,wskaźnik dynamiczności kopania d
7767,484231,103813,wykresu piłowego,wykres piłowy
7769,484238,103814,odkształceń względnych,odkształcenia względne
7770,484234,103814,skalowaniu dynamicznemu,skalowanie dynamiczne
7771,484235,103814,koła czerpakowego,koło czerpakowe
7773,484242,103815,obciążeń eksploatacyjnych,obciążenia eksploatacyjne
7775,484244,103816,stanu nieustalonego,stan nieustalony
7776,484246,103816,maksimów lokalnych,maksima lokalne
7777,484250,103816,widmach częstotliwościowych,widma częstotliwościowe
7778,484247,103816,okresu przedudarowego,okres przedudarowy
7779,484251,103817,drgań eksploatacyjnych,drgania eksploatacyjne
7782,484410,103818,koparek wielonaczyniowych,koparki wielonaczyniowe
7792,484266,103820,substracie keratynowym,substrat keratynowy
7793,484273,103822,podłożu bulionowym,podłoże bulionowe
7796,484284,103823,związków organicznych,związki organiczne
7798,484285,103823,represji katabolicznej,represja kataboliczna
7800,484293,103824,ekstraktu drożdżowego,ekstrakt drożdżowy
7802,484288,103824,induktora keratynowego,induktor keratynowy
7803,484289,103824,suplementów keratyny,suplementy keratyny
7805,484296,103825,grup tiolowych,grupy tiolowe
7806,484298,103825,grupy Bacillus subtilis,grupa Bacillus subtilis
7808,484309,103826,bakterii M. luteus B1pż,bakterie M. luteus B1pż
7810,468258,103827,układu nerwowego,układ nerwowy
7811,468257,103827,układu parasympatycznego,układ parasympatyczny
7812,468271,103828,serwisie Eioba,serwis Eioba
7814,468272,103829,modelem partnerskim,model partnerski
7815,468277,103830,Uniwersytetu Kalifornijskiego,Uniwersytet Kalifornijski
7817,468280,103830,organizacji charytatywnej,organizacja charytatywna
7820,468284,103836,sił przyrody,siły przyrody
7822,468297,103837,P. Preisa,P. Preis
7823,468296,103837,kultu orientalnego,kult orientalny
7824,468298,103837,W. Mullera,W. Muller
7828,356932,103845,licencji CC-BY-NC-SA,licencja CC-BY-NC-SA
7830,356928,103845,projektu Physics Education Technology,projekt Physics Education Technology
7831,356929,103845,Uniwersytecie w Kolorado,Uniwersytet w Kolorado
7833,484574,103846,formatowania tekstu,formatowanie tekstu
7834,468308,103848,grafu spójnego,graf spójny
7836,468309,103848,grafu prostego,graf prosty
7840,484581,103850,diagramów interakcji,diagramy interakcji
7842,468323,103851,systemy operacyjne,system operacyjny
7843,468324,103851,systemy bazodanowe,system bazodanowy
7844,468325,103851,kompilatory języków,kompilator języków
7845,468326,103851,oprogramowania aplikacyjnego,oprogramowanie aplikacyjne
7846,468327,103851,klasy ERP,klasa ERP
7849,484318,103853,kategorii morfologicznych,kategorie morfologiczne
7851,484324,103854,języka sakralnego,język sakralny
7852,484319,103854,stylu religijnego,styl religijny
7853,484321,103854,tekstach kultowych,teksty kultowe
7854,484330,103855,Słowniku Języka Polskiego PWN,Słownik Języka Polskiego PWN
7855,484337,103856,polisemicznych słów,polisemiczne słowa
7856,484343,103856,Słownika Języka Polskiego PWN,Słownik Języka Polskiego PWN
7871,484373,103860,Narodowego Korpusu Języka Polskiego,Narodowy Korpus Języka Polskiego
7873,484365,103860,słowa ujednoznacznianego,słowo ujednoznaczniane
7874,484374,103861,Z. Harrisa,Z. Harris
7875,484383,103861,lingwistyki transformacyjno-generatywnej,lingwistyka transformacyjno-generatywna
7876,484379,103861,E. Benveniste’a,E. Benveniste
7880,484384,103861,analizy dystrybucji morfemów,analiza dystrybucji morfemów
7883,484376,103861,N. Chomskiego,N. Chomski
7884,484386,103862,kognicji społecznych,kognicje społeczne
7889,484398,103863,teorii języka,teoria języka
7890,484399,103863,Metodykę nauczania języków obcych,Metodyka nauczania języków obcych
7893,484402,103864,nauczania języka obcego,nauczanie języka obcego
7895,484406,103864,efektywność socjoekonomiczną,efektywność socjoekonomiczna
7896,484403,103864,formie curriculum,forma curriculum
7898,484415,103865,dyskursu edukacyjnego,dyskurs edukacyjny
7900,484430,103866,Agnieszki Mikołajczuk,Agnieszka Mikołajczuk
7901,484427,103866,ośrodków układu nerwowego,ośrodki układu nerwowego
7903,484441,103867,konceptualizacji uczuć,konceptualizacja uczuć
7904,484436,103867,leksyką uczuć,leksyka uczuć
7908,484440,103867,języka bułgarskiego,język bułgarski
7910,484443,103868,badaniach lingwistycznych,badania lingwistyczne
7912,484449,103868,gramatyki kognitywnej,gramatyka kognitywna
7913,484444,103868,Barbarę Lewandowską-Tomaszczyk,Barbara Lewandowska-Tomaszczyk
7914,484447,103868,nauczaniu języków obcych,nauczanie języków obcych
7915,484445,103868,Katarzynę Dziwirek,Katarzyna Dziwirek
7916,484451,103869,Błędu Kartezjusza,Błąd Kartezjusza
7918,484456,103869,kory przedczołowej,kora przedczołowa
7922,357669,103871,ulicą Czerwonej Rady Mistrzów Górnictwa,ulica Czerwonej Rady Mistrzów Górnictwa
7923,299836,103871,Czerwonej Rady Mistrzów Górnictwa,Czerwona Rada Mistrzów Górnictwa
7926,299837,103871,Bibliotece Królestwa,Biblioteka Królestwa
7927,357678,103872,Myśl Przedwieczną,Myśl Przedwieczna
7931,299811,103873,Drzewem Cisowym,Drzewo Cisowe
7933,357707,103874,Białego Jelenia Querkunu,Biały Jeleń Querkunu
7934,357698,103874,Drzewie Życia,Drzewo Życia
7937,357720,103875,Cisowego Synka,Cisowy Synek
7938,357716,103875,Drzewie Życia,Drzewo Życie
7940,299911,103876,alei Pracy,aleja Pracy
7943,484474,103879,nazw własnych,nazwy własne
7955,484494,103881,modelu CRF,model CRF
7956,484500,103881,korpusie CEN,korpus CEN
7957,484499,103881,metod bazowych,metody bazowe
7958,484496,103881,korpusie CSER,korpus CSER
7959,484498,103881,metody regułowej,metoda regułowa
7960,484497,103881,metody słownikowej,metoda słownikowa
7966,484506,103882,słów pospolitych,słowa pospolite
7970,484516,103883,symbolem B 15,symbol B 15
7971,484517,103884,rozpoznawania relacji,rozpoznawanie relacji
7972,484519,103884,nazwami własnymi,nazwy własne
7973,484520,103884,zbiory uczący,zbiory uczące
7974,484518,103884,rozpoznawania jednostek,rozpoznawanie jednostek
7978,484523,103885,systemie Aleph,system Aleph
7979,473959,103887,tropikalnych owoców,tropikalne owoce
7981,473964,103888,bananowej skórki,bananowa skórka
7982,473974,103889,kryzysu finansowego,kryzys finansowy
7983,285330,103889,regionu Pacyfiku,region Pacyfiku
7985,473977,103890,kulturze kolumbijskiej,kultura kolumbijska
7986,473986,103891,skondesowanego mleka,skondesowane mleko
7988,473988,103892,kolumbijskiego kina,kolumbijskie kino
7991,285396,103892,Akademii Rubén Di Pietro,Akademia Rubén Di Pietro
7998,473996,103893,Jeep’a Willis,Jeep Willis
8001,285437,103894,Wyspie Isla Grande,Wyspa Isla Grande
8002,474005,103894,Parkach Narodowych,Parki Narodowe
8004,474012,103895,żytniej mąki,żytnia mąka
8006,474014,103896,koncercie jazzowym,koncert jazzowy
8008,474015,103896,centrum kulturalno-historycznej Candelarii,centrum kulturalno-historyczne Candelarii
8010,474020,103897,kopalni Juan,kopalnia Juan
8011,474024,103897,regionu Valle del Cauca,region Valle del Cauca
8018,474033,103898,Ibrahima Ferrera,Ibrahim Ferrer
8023,474048,103901,wzgórzu Cali,wzgórze Cali
8030,474610,103905,proszku do pieczenia,proszek do pieczenia
8031,474605,103905,białego sera,biały ser
8034,480976,103906,świeżych owoców,świeże owoce
8041,480990,103907,Morzem Karaibskim,Morze Karaibskie
8047,480997,103908,Ameryki Centralnej,Ameryka Centralna
8055,481026,103914,symbolem władzy,symbol władzy
8058,311191,103914,Ameryce Łacińskiej,Ameryka Łacińska
8059,285823,103914,Wzgórza Monserrate,Wzgórze Monserrate
8060,481032,103914,Placu Boliwara,Plac Boliwara
8062,285833,103914,Parku Szymona Boliwara,Park Szymona Boliwara
8064,311193,103914,Szymona Boliwara,Szymon Boliwar
8065,285845,103914,Wieży Colpatria,Wieża Colpatria
8068,311190,103915,Ameryki Łacińskiej,Ameryka Łacińska
8083,481064,103918,konfliktu w Gazie,konflikt w Gazie
8085,471186,103918,Marszów Pokoju,Marsz Pokoju
8086,481068,103919,alternatywnego teatru TÁP,alternatywny teatr TÁP
8089,471226,103919,Czarnych kowbojach,Czarni kowboje
8091,481069,103919,Aleksandra Ostrowskiego,Aleksander Ostrowski
8093,471220,103919,Gwardii Węgierskiej,Gwardia Węgierska
8094,481075,103920,olimpiadzie w Monachium,olimpiada w Monachium
8096,471262,103920,powstaniu 1848 roku,powstanie 1848 roku
8100,471304,103922,Bożym Narodzeniem,Boże Narodzenie
8102,481092,103922,hotelu Royal,hotel Royal
8104,481091,103922,konkursu dla pianistów kawiarnianych,konkurs dla pianistów kawiarnianych
8106,482290,103923,szkoły z internatem,szkoła z internatem
8107,482282,103923,rady robotniczej,rada robotnicza
8108,482363,103924,broń atomową,broń atomowa
8110,471403,103925,Ruchu Strażników Ojczyzny Karpackiej,Ruch Strażników Ojczyzny Karpackiej
8113,471412,103926,Ellery Biddle z Center for Democracy & Technology,Ellery Biddle z Center for Democracy &amp; Technology
8114,482396,103926,Center for Democracy & Technology,Center for Democracy &amp; Technology
8124,471462,103927,Kingi Frojimovics,Kinga Frojimovics
8125,471431,103927,Małą Warszawę,Mała Warszawa
8126,471459,103927,Węgierskiej Fundacji Upamiętnienia Holocaustu,Węgierska Fundacja Upamiętnienia Holocaustu
8130,471440,103927,Roba Rozetta,Rob Rozett
8134,482413,103928,festiwalu filmów węgierskich,festiwal filmów węgierskich
8137,482572,103929,wojnami Miloszewicza,wojny Miloszewicza
8139,482576,103929,języka węgierskiego,język węgierski
8144,471588,103931,Kulturę 2.0,Kultura 2.0
8147,482735,103932,Edwinem Bendykiem,Edwin Bendyk
8148,471596,103932,Fundacją Rozwoju Społeczeństwa Informacyjnego,Fundacja Rozwoju Społeczeństwa Informacyjnego
8149,482740,103933,Komisję Europejską,Komisja Europejska
8152,471631,103934,Tygodniku Powszechnym,Tygodnik Powszechny
8153,482754,103934,Encyklopedii Powszechnej PWN,Encyklopedia Powszechna PWN
8156,482775,103935,telewizji cyfrowej,telewizja cyfrowa
8160,471660,103936,Steve’a Jobsa,Steve Jobs
8162,482780,103936,własności intelektualnej,własność intelektualna
8165,474615,103937,społeczeństwem cyfrowym,społeczeństwo cyfrowe
8166,474617,103937,Kancelarii Prezydenta,Kancelaria Prezydenta
8171,482789,103938,serwisu Del.icio.us,serwis Del.icio.us
8176,471708,103940,Programu Bibliotecznego Fundacji Rozwoju Społeczeństwa Informacyjnego,Program Biblioteczny Fundacji Rozwoju Społeczeństwa Informacyjnego
8177,482804,103940,Programu Bibliotecznego,Program Biblioteczny
8178,482805,103940,Fundacji Rozwoju Społeczeństwa Informacyjnego,Fundacja Rozwoju Społeczeństwa Informacyjnego
8181,471710,103940,Cyfrowych Archiwów Tradycji Lokalnej,Cyfrowe Archiwa Tradycji Lokalnej
8183,482815,103942,edukacji cyfrowej,edukacja cyfrowa
8185,482816,103942,serwisu społecznego,serwis społeczny
8189,482833,103944,Julii Marcel,Julia Marcel
8192,482839,103945,radio akademickich,radio akademickie
8206,471838,103949,Jose Felipe Ortegi Soto,Jose Felipe Ortega Soto
8209,474632,103950,Wojciecha Orlińskiego,Wojciech Orliński
8210,482855,103951,języka C,język C
8212,471878,103951,New Yorkerze,New Yorker
8215,471897,103953,Davida Axe’a,David Axe
8220,482876,103953,Douglasowi Englebartowi,Douglas Englebartow
8224,472041,103955,Vincente Rafaela,Vincente Rafael
8225,472059,103955,Bibliotekę Elbląską,Biblioteka Elbląska
8230,471947,103956,Matthew B. Crawforda,Matthew B. Crawford
8231,472036,103957,Ministra Kultury,Minister Kultury
8234,471985,103959,Henry’ego Jenkinsa,Henry Jenkins
8237,482918,103959,Uniwersytetu Emory w Atlancie,Uniwersytet Emory w Atlancie
8238,472006,103959,Uniwersytetu Emory,Uniwersytet Emory
8242,484529,104104,modelu statystycznego,model statystyczny
8245,484535,104104,analizy morfosyntaktycznej,analiza morfosyntaktyczna
8249,484537,104106,języków słowiańskich,języki słowiańskie
8251,484548,104107,algorytmu działania tagera,algorytm działania tagera
8254,484555,104108,korpusie uczącym,korpus uczący
8255,484551,104108,interpretacji morfosyntaktycznych,interpretacje morfosyntaktyczne
8259,484570,104109,korpusem WSJ-NP,korpus WSJ-NP
8260,484569,104109,korpusem CoNLL 2000,korpus CoNLL 2000
8261,484558,104109,znakowania morfosyntaktycznego,znakowanie morfosyntaktyczne
8262,484559,104109,tagami IOB2,tagi IOB2
8263,426331,107240,Aparaturę podtrzymującą życie,Aparatura podtrzymująca życie
8265,426332,107240,wyrokiem sądu stanowego na Florydzie,wyrok sądu stanowego na Florydzie
8267,426330,107240,sądu federalnego Stanów Zjednoczonych,sąd federalny Stanów Zjednoczonych
8270,426340,107241,sądu wyższej instancji,sąd wyższej instancji
8271,426338,107241,aparatury zapewniającej sztuczne odżywianie,aparatura zapewniająca sztuczne odżywianie
8273,426345,107242,kongresu Stanów Zjednoczonych,kongres Stanów Zjednoczonych
8275,317525,107242,Michaela Schiavo,Michael Schiavo
8278,426346,107242,aparatury umożliwiającej sztuczne odżywianie,aparatura umożliwiająca sztuczne odżywianie
8288,319885,107243,Rady Bezpieczeństwa,Rada Bezpieczeństwa
8289,317550,107243,Kofiego Annana,Kofi Annan
8290,485326,107243,Międzynarodowemu Trybunałowi Karnemu,Międzynarodowy Trybunał Karny
8295,485329,107243,manifestacji w Chartumie,manifestacje w Chartumie
8299,485336,107244,waluty Euro,waluta Euro
8300,317622,107245,Fundacji Wikimedia,Fundacja Wikimedia
8301,485339,107245,francuskiej Wikipedii,francuska Wikipedia
8325,489984,107248,konsolę PlayStation 2,konsola PlayStation 2
8330,317761,107248,Narodowego Instytutu Rodziny i Mediów,Narodowy Instytut Rodziny i Mediów
8331,317768,107248,Patricka Wildenborga,Patrick Wildenborg
8334,317762,107248,Fundacji Nowa Ameryka,Fundacja Nowa Ameryka
8336,489983,107248,Fundacji Zapobiegania Przemocy w Rodzinie,Fundacja Zapobiegania Przemocy w Rodzinie
8344,485953,107249,wybuchów w Londynie,wybuchy w Londynie
8345,485958,107249,Hammersmith & City,Hammersmith &amp; City
8346,485954,107249,londyńskiego metra,londyńskie metro
8356,486056,107250,gry Grand Theft Auto: San Andreas,gra Grand Theft Auto: San Andreas
8361,486067,107251,Władimirem Putinem,Władimir Putin
8362,317879,107251,Międzynarodową Agencję Energii Atomowej,Międzynarodowa Agencja Energii Atomowej
8363,317867,107251,Unią Europejską,Unia Europejska
8366,317914,107252,Międzynarodowej Agencji Energii Atomowej,Międzynarodowa Agencja Energii Atomowej
8369,486073,107252,Islamskiej Republiki,Islamska Republika
8370,486074,107252,irańskiego Ministerstwa Spraw Zagranicznych,irańskie Ministerstwo Spraw Zagranicznych
